"County","Date","fatality_cases_per_day","year","month","week"
"Bexar",2020-05-05,NA,2020,5,18
"Bexar",2020-05-06,NA,2020,5,19
"Bexar",2020-05-07,NA,2020,5,19
"Bexar",2020-05-08,NA,2020,5,19
"Bexar",2020-05-09,NA,2020,5,19
"Bexar",2020-05-10,NA,2020,5,19
"Bexar",2020-05-11,NA,2020,5,19
"Bexar",2020-05-12,NA,2020,5,19
"Bexar",2020-05-13,NA,2020,5,20
"Bexar",2020-05-14,NA,2020,5,20
"Bexar",2020-05-15,NA,2020,5,20
"Bexar",2020-05-16,NA,2020,5,20
"Bexar",2020-05-17,NA,2020,5,20
"Bexar",2020-05-18,NA,2020,5,20
"Bexar",2020-05-19,NA,2020,5,20
"Bexar",2020-05-20,NA,2020,5,21
"Bexar",2020-05-21,NA,2020,5,21
"Bexar",2020-05-22,NA,2020,5,21
"Bexar",2020-05-23,NA,2020,5,21
"Bexar",2020-05-24,NA,2020,5,21
"Bexar",2020-05-25,NA,2020,5,21
"Bexar",2020-05-26,NA,2020,5,21
"Bexar",2020-05-27,NA,2020,5,22
"Bexar",2020-05-28,NA,2020,5,22
"Bexar",2020-05-29,NA,2020,5,22
"Bexar",2020-05-30,NA,2020,5,22
"Bexar",2020-05-31,NA,2020,5,22
"Bexar",2020-06-01,NA,2020,6,22
"Bexar",2020-06-02,NA,2020,6,22
"Bexar",2020-06-03,NA,2020,6,23
"Bexar",2020-06-04,NA,2020,6,23
"Bexar",2020-06-05,NA,2020,6,23
"Bexar",2020-06-06,NA,2020,6,23
"Bexar",2020-06-07,NA,2020,6,23
"Bexar",2020-06-08,NA,2020,6,23
"Bexar",2020-06-09,NA,2020,6,23
"Bexar",2020-06-10,NA,2020,6,24
"Bexar",2020-06-11,NA,2020,6,24
"Bexar",2020-06-12,NA,2020,6,24
"Bexar",2020-06-13,NA,2020,6,24
"Bexar",2020-06-14,NA,2020,6,24
"Bexar",2020-06-15,NA,2020,6,24
"Bexar",2020-06-16,NA,2020,6,24
"Bexar",2020-06-17,NA,2020,6,25
"Bexar",2020-06-18,NA,2020,6,25
"Bexar",2020-06-19,NA,2020,6,25
"Bexar",2020-06-20,NA,2020,6,25
"Bexar",2020-06-21,NA,2020,6,25
"Bexar",2020-06-22,NA,2020,6,25
"Bexar",2020-06-23,NA,2020,6,25
"Bexar",2020-06-24,NA,2020,6,26
"Bexar",2020-06-25,NA,2020,6,26
"Bexar",2020-06-26,NA,2020,6,26
"Bexar",2020-06-27,NA,2020,6,26
"Bexar",2020-06-28,NA,2020,6,26
"Bexar",2020-06-29,NA,2020,6,26
"Bexar",2020-06-30,NA,2020,6,26
"Bexar",2020-07-01,NA,2020,7,27
"Bexar",2020-07-02,NA,2020,7,27
"Bexar",2020-07-03,NA,2020,7,27
"Bexar",2020-07-04,NA,2020,7,27
"Bexar",2020-07-05,NA,2020,7,27
"Bexar",2020-07-06,NA,2020,7,27
"Bexar",2020-07-07,NA,2020,7,27
"Bexar",2020-07-08,NA,2020,7,28
"Bexar",2020-07-09,NA,2020,7,28
"Bexar",2020-07-10,NA,2020,7,28
"Bexar",2020-07-11,NA,2020,7,28
"Bexar",2020-07-12,NA,2020,7,28
"Bexar",2020-07-13,NA,2020,7,28
"Bexar",2020-07-14,NA,2020,7,28
"Bexar",2020-07-15,NA,2020,7,29
"Bexar",2020-07-16,NA,2020,7,29
"Bexar",2020-07-17,NA,2020,7,29
"Bexar",2020-07-18,NA,2020,7,29
"Bexar",2020-07-19,NA,2020,7,29
"Bexar",2020-07-20,NA,2020,7,29
"Bexar",2020-07-21,NA,2020,7,29
"Bexar",2020-07-22,NA,2020,7,30
"Bexar",2020-07-23,NA,2020,7,30
"Bexar",2020-07-24,NA,2020,7,30
"Bexar",2020-07-25,NA,2020,7,30
"Bexar",2020-07-26,NA,2020,7,30
"Bexar",2020-07-27,NA,2020,7,30
"Bexar",2020-07-28,NA,2020,7,30
"Bexar",2020-07-29,NA,2020,7,31
"Bexar",2020-07-30,NA,2020,7,31
"Bexar",2020-07-31,NA,2020,7,31
"Bexar",2020-08-01,NA,2020,8,31
"Bexar",2020-08-02,NA,2020,8,31
"Bexar",2020-08-03,NA,2020,8,31
"Bexar",2020-08-04,NA,2020,8,31
"Bexar",2020-08-05,NA,2020,8,32
"Bexar",2020-08-06,NA,2020,8,32
"Bexar",2020-08-07,NA,2020,8,32
"Bexar",2020-08-08,NA,2020,8,32
"Bexar",2020-08-09,NA,2020,8,32
"Bexar",2020-08-10,NA,2020,8,32
"Bexar",2020-08-11,NA,2020,8,32
"Bexar",2020-08-12,NA,2020,8,33
"Bexar",2020-08-13,NA,2020,8,33
"Bexar",2020-08-14,NA,2020,8,33
"Bexar",2020-08-15,NA,2020,8,33
"Bexar",2020-08-16,NA,2020,8,33
"Bexar",2020-08-17,NA,2020,8,33
"Bexar",2020-08-18,NA,2020,8,33
"Bexar",2020-08-19,NA,2020,8,34
"Bexar",2020-08-20,NA,2020,8,34
"Bexar",2020-08-21,NA,2020,8,34
"Bexar",2020-08-22,NA,2020,8,34
"Bexar",2020-08-23,NA,2020,8,34
"Bexar",2020-08-24,NA,2020,8,34
"Bexar",2020-08-25,NA,2020,8,34
"Bexar",2020-08-26,NA,2020,8,35
"Bexar",2020-08-27,NA,2020,8,35
"Bexar",2020-08-28,NA,2020,8,35
"Bexar",2020-08-29,NA,2020,8,35
"Bexar",2020-08-30,NA,2020,8,35
"Bexar",2020-08-31,NA,2020,8,35
"Bexar",2020-09-01,NA,2020,9,35
"Bexar",2020-09-02,NA,2020,9,36
"Bexar",2020-09-03,NA,2020,9,36
"Bexar",2020-09-04,NA,2020,9,36
"Bexar",2020-09-05,NA,2020,9,36
"Bexar",2020-09-06,NA,2020,9,36
"Bexar",2020-09-07,NA,2020,9,36
"Bexar",2020-09-08,NA,2020,9,36
"Bexar",2020-09-09,NA,2020,9,37
"Bexar",2020-09-10,NA,2020,9,37
"Bexar",2020-09-11,NA,2020,9,37
"Bexar",2020-09-12,NA,2020,9,37
"Bexar",2020-09-13,NA,2020,9,37
"Bexar",2020-09-14,NA,2020,9,37
"Bexar",2020-09-15,NA,2020,9,37
"Bexar",2020-09-16,NA,2020,9,38
"Bexar",2020-09-17,NA,2020,9,38
"Bexar",2020-09-18,NA,2020,9,38
"Bexar",2020-09-19,NA,2020,9,38
"Bexar",2020-09-20,NA,2020,9,38
"Bexar",2020-09-21,NA,2020,9,38
"Bexar",2020-09-22,NA,2020,9,38
"Bexar",2020-09-23,NA,2020,9,39
"Bexar",2020-09-24,NA,2020,9,39
"Bexar",2020-09-25,NA,2020,9,39
"Bexar",2020-09-26,NA,2020,9,39
"Bexar",2020-09-27,NA,2020,9,39
"Bexar",2020-09-28,NA,2020,9,39
"Bexar",2020-09-29,NA,2020,9,39
"Bexar",2020-09-30,NA,2020,9,40
"Bexar",2020-10-01,NA,2020,10,40
"Bexar",2020-10-02,NA,2020,10,40
"Bexar",2020-10-03,NA,2020,10,40
"Bexar",2020-10-04,NA,2020,10,40
"Bexar",2020-10-05,NA,2020,10,40
"Bexar",2020-10-06,NA,2020,10,40
"Bexar",2020-10-07,NA,2020,10,41
"Bexar",2020-10-08,NA,2020,10,41
"Bexar",2020-10-09,NA,2020,10,41
"Bexar",2020-10-10,NA,2020,10,41
"Bexar",2020-10-11,NA,2020,10,41
"Bexar",2020-10-12,NA,2020,10,41
"Bexar",2020-10-13,NA,2020,10,41
"Bexar",2020-10-14,NA,2020,10,42
"Bexar",2020-10-15,NA,2020,10,42
"Bexar",2020-10-16,NA,2020,10,42
"Bexar",2020-10-17,NA,2020,10,42
"Bexar",2020-10-18,NA,2020,10,42
"Bexar",2020-10-19,NA,2020,10,42
"Bexar",2020-10-20,NA,2020,10,42
"Bexar",2020-10-21,NA,2020,10,43
"Bexar",2020-10-22,NA,2020,10,43
"Bexar",2020-10-23,NA,2020,10,43
"Bexar",2020-10-24,NA,2020,10,43
"Bexar",2020-10-25,NA,2020,10,43
"Bexar",2020-10-26,NA,2020,10,43
"Bexar",2020-10-27,NA,2020,10,43
"Bexar",2020-10-28,NA,2020,10,44
"Bexar",2020-10-29,NA,2020,10,44
"Bexar",2020-10-30,NA,2020,10,44
"Bexar",2020-10-31,NA,2020,10,44
"Bexar",2020-11-01,NA,2020,11,44
"Bexar",2020-11-02,NA,2020,11,44
"Bexar",2020-11-03,NA,2020,11,44
"Bexar",2020-11-04,NA,2020,11,45
"Bexar",2020-11-05,NA,2020,11,45
"Bexar",2020-11-06,NA,2020,11,45
"Bexar",2020-11-07,NA,2020,11,45
"Bexar",2020-11-08,NA,2020,11,45
"Bexar",2020-11-09,NA,2020,11,45
"Bexar",2020-11-10,NA,2020,11,45
"Bexar",2020-11-11,NA,2020,11,46
"Bexar",2020-11-12,NA,2020,11,46
"Bexar",2020-11-13,NA,2020,11,46
"Bexar",2020-11-14,NA,2020,11,46
"Bexar",2020-11-15,NA,2020,11,46
"Bexar",2020-11-16,NA,2020,11,46
"Bexar",2020-11-17,NA,2020,11,46
"Bexar",2020-11-18,NA,2020,11,47
"Bexar",2020-11-19,NA,2020,11,47
"Bexar",2020-11-20,NA,2020,11,47
"Bexar",2020-11-21,NA,2020,11,47
"Bexar",2020-11-22,NA,2020,11,47
"Bexar",2020-11-23,NA,2020,11,47
"Bexar",2020-11-24,NA,2020,11,47
"Bexar",2020-11-25,NA,2020,11,48
"Bexar",2020-11-26,NA,2020,11,48
"Bexar",2020-11-27,NA,2020,11,48
"Bexar",2020-11-28,NA,2020,11,48
"Bexar",2020-11-29,NA,2020,11,48
"Bexar",2020-11-30,NA,2020,11,48
"Bexar",2020-12-01,NA,2020,12,48
"Bexar",2020-12-02,NA,2020,12,49
"Bexar",2020-12-03,NA,2020,12,49
"Bexar",2020-12-04,NA,2020,12,49
"Bexar",2020-12-05,NA,2020,12,49
"Bexar",2020-12-06,NA,2020,12,49
"Bexar",2020-12-07,NA,2020,12,49
"Bexar",2020-12-08,NA,2020,12,49
"Bexar",2020-12-09,NA,2020,12,50
"Bexar",2020-12-10,NA,2020,12,50
"Bexar",2020-12-11,NA,2020,12,50
"Bexar",2020-12-12,NA,2020,12,50
"Bexar",2020-12-13,NA,2020,12,50
"Bexar",2020-12-14,NA,2020,12,50
"Bexar",2020-12-15,NA,2020,12,50
"Bexar",2020-12-16,NA,2020,12,51
"Bexar",2020-12-17,NA,2020,12,51
"Bexar",2020-12-18,NA,2020,12,51
"Bexar",2020-12-19,NA,2020,12,51
"Bexar",2020-12-20,NA,2020,12,51
"Bexar",2020-12-21,NA,2020,12,51
"Bexar",2020-12-22,NA,2020,12,51
"Bexar",2020-12-23,NA,2020,12,52
"Bexar",2020-12-24,NA,2020,12,52
"Bexar",2020-12-25,NA,2020,12,52
"Bexar",2020-12-26,NA,2020,12,52
"Bexar",2020-12-27,NA,2020,12,52
"Bexar",2020-12-28,NA,2020,12,52
"Bexar",2020-12-29,NA,2020,12,52
"Bexar",2020-12-30,NA,2020,12,53
"Bexar",2020-12-31,NA,2020,12,53
"Bexar",2021-01-01,1999,2021,1,1
"Bexar",2021-01-02,2018,2021,1,1
"Bexar",2021-01-03,2045,2021,1,1
"Bexar",2021-01-04,2069,2021,1,1
"Bexar",2021-01-05,2098,2021,1,1
"Bexar",2021-01-06,2131,2021,1,1
"Bexar",2021-01-07,2162,2021,1,1
"Bexar",2021-01-08,2191,2021,1,2
"Bexar",2021-01-09,2214,2021,1,2
"Bexar",2021-01-10,2240,2021,1,2
"Bexar",2021-01-11,2269,2021,1,2
"Bexar",2021-01-12,2300,2021,1,2
"Bexar",2021-01-13,2336,2021,1,2
"Bexar",2021-01-14,2375,2021,1,2
"Bexar",2021-01-15,2399,2021,1,3
"Bexar",2021-01-16,2425,2021,1,3
"Bexar",2021-01-17,2448,2021,1,3
"Bexar",2021-01-18,2485,2021,1,3
"Bexar",2021-01-19,2518,2021,1,3
"Bexar",2021-01-20,2545,2021,1,3
"Bexar",2021-01-21,2576,2021,1,3
"Bexar",2021-01-22,2604,2021,1,4
"Bexar",2021-01-23,2635,2021,1,4
"Bexar",2021-01-24,2660,2021,1,4
"Bexar",2021-01-25,2681,2021,1,4
"Bexar",2021-01-26,2703,2021,1,4
"Bexar",2021-01-27,2733,2021,1,4
"Bexar",2021-01-28,2760,2021,1,4
"Bexar",2021-01-29,2779,2021,1,5
"Bexar",2021-01-30,2799,2021,1,5
"Bexar",2021-01-31,2822,2021,1,5
"Bexar",2021-02-01,2841,2021,2,5
"Bexar",2021-02-02,2858,2021,2,5
"Bexar",2021-02-03,2885,2021,2,5
"Bexar",2021-02-04,2912,2021,2,5
"Bexar",2021-02-05,2938,2021,2,6
"Bexar",2021-02-06,2953,2021,2,6
"Bexar",2021-02-07,2981,2021,2,6
"Bexar",2021-02-08,2998,2021,2,6
"Bexar",2021-02-09,3018,2021,2,6
"Bexar",2021-02-10,3047,2021,2,6
"Bexar",2021-02-11,3060,2021,2,6
"Bexar",2021-02-12,3079,2021,2,7
"Bexar",2021-02-13,3093,2021,2,7
"Bexar",2021-02-14,3103,2021,2,7
"Bexar",2021-02-15,3116,2021,2,7
"Bexar",2021-02-16,3133,2021,2,7
"Bexar",2021-02-17,3148,2021,2,7
"Bexar",2021-02-18,3159,2021,2,7
"Bexar",2021-02-19,3168,2021,2,8
"Bexar",2021-02-20,3181,2021,2,8
"Bexar",2021-02-21,3197,2021,2,8
"Bexar",2021-02-22,3216,2021,2,8
"Bexar",2021-02-23,3230,2021,2,8
"Bexar",2021-02-24,3244,2021,2,8
"Bexar",2021-02-25,3253,2021,2,8
"Bexar",2021-02-26,3264,2021,2,9
"Bexar",2021-02-27,3276,2021,2,9
"Bexar",2021-02-28,3284,2021,2,9
"Bexar",2021-03-01,3294,2021,3,9
"Bexar",2021-03-02,3306,2021,3,9
"Bexar",2021-03-03,3315,2021,3,9
"Bexar",2021-03-04,3321,2021,3,9
"Bexar",2021-03-05,3330,2021,3,10
"Bexar",2021-03-06,3337,2021,3,10
"Bexar",2021-03-07,3340,2021,3,10
"Bexar",2021-03-08,3352,2021,3,10
"Bexar",2021-03-09,3357,2021,3,10
"Bexar",2021-03-10,3362,2021,3,10
"Bexar",2021-03-11,3372,2021,3,10
"Bexar",2021-03-12,3381,2021,3,11
"Bexar",2021-03-13,3387,2021,3,11
"Bexar",2021-03-14,3390,2021,3,11
"Bexar",2021-03-15,3394,2021,3,11
"Bexar",2021-03-16,3400,2021,3,11
"Bexar",2021-03-17,3408,2021,3,11
"Bexar",2021-03-18,3412,2021,3,11
"Bexar",2021-03-19,3413,2021,3,12
"Bexar",2021-03-20,3417,2021,3,12
"Bexar",2021-03-21,3421,2021,3,12
"Bexar",2021-03-22,3426,2021,3,12
"Bexar",2021-03-23,3428,2021,3,12
"Bexar",2021-03-24,3433,2021,3,12
"Bexar",2021-03-25,3438,2021,3,12
"Bexar",2021-03-26,3445,2021,3,13
"Bexar",2021-03-27,3450,2021,3,13
"Bexar",2021-03-28,3453,2021,3,13
"Bexar",2021-03-29,3455,2021,3,13
"Bexar",2021-03-30,3457,2021,3,13
"Bexar",2021-03-31,3459,2021,3,13
"Bexar",2021-04-01,3459,2021,4,13
"Bexar",2021-04-02,3459,2021,4,14
"Bexar",2021-04-03,3463,2021,4,14
"Bexar",2021-04-04,3467,2021,4,14
"Bexar",2021-04-05,3471,2021,4,14
"Bexar",2021-04-06,3476,2021,4,14
"Bexar",2021-04-07,3480,2021,4,14
"Bexar",2021-04-08,3480,2021,4,14
"Bexar",2021-04-09,3481,2021,4,15
"Bexar",2021-04-10,3483,2021,4,15
"Bexar",2021-04-11,3487,2021,4,15
"Bexar",2021-04-12,3493,2021,4,15
"Bexar",2021-04-13,3498,2021,4,15
"Bexar",2021-04-14,3503,2021,4,15
"Bexar",2021-04-15,3507,2021,4,15
"Bexar",2021-04-16,3512,2021,4,16
"Bexar",2021-04-17,3513,2021,4,16
"Bexar",2021-04-18,3514,2021,4,16
"Bexar",2021-04-19,3516,2021,4,16
"Bexar",2021-04-20,3517,2021,4,16
"Bexar",2021-04-21,3521,2021,4,16
"Bexar",2021-04-22,3522,2021,4,16
"Bexar",2021-04-23,3527,2021,4,17
"Bexar",2021-04-24,3528,2021,4,17
"Bexar",2021-04-25,3531,2021,4,17
"Bexar",2021-04-26,3532,2021,4,17
"Bexar",2021-04-27,3539,2021,4,17
"Bexar",2021-04-28,3540,2021,4,17
"Bexar",2021-04-29,3543,2021,4,17
"Bexar",2021-04-30,3545,2021,4,18
"Bexar",2021-05-01,3546,2021,5,18
"Bexar",2021-05-02,3547,2021,5,18
"Bexar",2021-05-03,3552,2021,5,18
"Bexar",2021-05-04,3556,2021,5,18
"Bexar",2021-05-05,3561,2021,5,18
"Bexar",2021-05-06,3563,2021,5,18
"Bexar",2021-05-07,3567,2021,5,19
"Bexar",2021-05-08,3571,2021,5,19
"Bexar",2021-05-09,3574,2021,5,19
"Bexar",2021-05-10,3576,2021,5,19
"Bexar",2021-05-11,3578,2021,5,19
"Bexar",2021-05-12,3581,2021,5,19
"Bexar",2021-05-13,3581,2021,5,19
"Bexar",2021-05-14,3585,2021,5,20
"Bexar",2021-05-15,3589,2021,5,20
"Bexar",2021-05-16,3591,2021,5,20
"Bexar",2021-05-17,3592,2021,5,20
"Bexar",2021-05-18,3594,2021,5,20
"Bexar",2021-05-19,3595,2021,5,20
"Bexar",2021-05-20,3596,2021,5,20
"Bexar",2021-05-21,3598,2021,5,21
"Bexar",2021-05-22,3599,2021,5,21
"Bexar",2021-05-23,3601,2021,5,21
"Bexar",2021-05-24,3603,2021,5,21
"Bexar",2021-05-25,3607,2021,5,21
"Bexar",2021-05-26,3610,2021,5,21
"Bexar",2021-05-27,3611,2021,5,21
"Bexar",2021-05-28,3612,2021,5,22
"Bexar",2021-05-29,3614,2021,5,22
"Bexar",2021-05-30,3615,2021,5,22
"Bexar",2021-05-31,3616,2021,5,22
"Bexar",2021-06-01,3616,2021,6,22
"Bexar",2021-06-02,3619,2021,6,22
"Bexar",2021-06-03,3621,2021,6,22
"Bexar",2021-06-04,3623,2021,6,23
"Bexar",2021-06-05,3626,2021,6,23
"Bexar",2021-06-06,3629,2021,6,23
"Bexar",2021-06-07,3632,2021,6,23
"Bexar",2021-06-08,3632,2021,6,23
"Bexar",2021-06-09,3632,2021,6,23
"Bexar",2021-06-10,3634,2021,6,23
"Bexar",2021-06-11,3635,2021,6,24
"Bexar",2021-06-12,3636,2021,6,24
"Bexar",2021-06-13,3636,2021,6,24
"Bexar",2021-06-14,3637,2021,6,24
"Bexar",2021-06-15,3639,2021,6,24
"Bexar",2021-06-16,3642,2021,6,24
"Bexar",2021-06-17,3644,2021,6,24
"Bexar",2021-06-18,3645,2021,6,25
"Bexar",2021-06-19,3646,2021,6,25
"Bexar",2021-06-20,3646,2021,6,25
"Bexar",2021-06-21,3646,2021,6,25
"Bexar",2021-06-22,3646,2021,6,25
"Bexar",2021-06-23,3648,2021,6,25
"Bexar",2021-06-24,3648,2021,6,25
"Bexar",2021-06-25,3649,2021,6,26
"Bexar",2021-06-26,3651,2021,6,26
"Bexar",2021-06-27,3651,2021,6,26
"Bexar",2021-06-28,3653,2021,6,26
"Bexar",2021-06-29,3654,2021,6,26
"Bexar",2021-06-30,3658,2021,6,26
"Bexar",2021-07-01,3659,2021,7,26
"Bexar",2021-07-02,3663,2021,7,27
"Bexar",2021-07-03,3665,2021,7,27
"Bexar",2021-07-04,3665,2021,7,27
"Bexar",2021-07-05,3665,2021,7,27
"Bexar",2021-07-06,3668,2021,7,27
"Bexar",2021-07-07,3669,2021,7,27
"Bexar",2021-07-08,3669,2021,7,27
"Bexar",2021-07-09,3670,2021,7,28
"Bexar",2021-07-10,3671,2021,7,28
"Bexar",2021-07-11,3672,2021,7,28
"Bexar",2021-07-12,3675,2021,7,28
"Bexar",2021-07-13,3677,2021,7,28
"Bexar",2021-07-14,3679,2021,7,28
"Bexar",2021-07-15,3681,2021,7,28
"Bexar",2021-07-16,3685,2021,7,29
"Bexar",2021-07-17,3689,2021,7,29
"Bexar",2021-07-18,3691,2021,7,29
"Bexar",2021-07-19,3692,2021,7,29
"Bexar",2021-07-20,3695,2021,7,29
"Bexar",2021-07-21,3701,2021,7,29
"Bexar",2021-07-22,3706,2021,7,29
"Bexar",2021-07-23,3708,2021,7,30
"Bexar",2021-07-24,3709,2021,7,30
"Bexar",2021-07-25,3713,2021,7,30
"Bexar",2021-07-26,3720,2021,7,30
"Bexar",2021-07-27,3723,2021,7,30
"Bexar",2021-07-28,3727,2021,7,30
"Bexar",2021-07-29,3738,2021,7,30
"Bexar",2021-07-30,3748,2021,7,31
"Bexar",2021-07-31,3760,2021,7,31
"Bexar",2021-08-01,3765,2021,8,31
"Bexar",2021-08-02,3772,2021,8,31
"Bexar",2021-08-03,3782,2021,8,31
"Bexar",2021-08-04,3794,2021,8,31
"Bexar",2021-08-05,3804,2021,8,31
"Bexar",2021-08-06,3818,2021,8,32
"Bexar",2021-08-07,3832,2021,8,32
"Bexar",2021-08-08,3849,2021,8,32
"Bexar",2021-08-09,3875,2021,8,32
"Bexar",2021-08-10,3896,2021,8,32
"Bexar",2021-08-11,3912,2021,8,32
"Bexar",2021-08-12,3928,2021,8,32
"Bexar",2021-08-13,3949,2021,8,33
"Bexar",2021-08-14,3973,2021,8,33
"Bexar",2021-08-15,3996,2021,8,33
"Bexar",2021-08-16,4020,2021,8,33
"Bexar",2021-08-17,4037,2021,8,33
"Bexar",2021-08-18,4076,2021,8,33
"Bexar",2021-08-19,4100,2021,8,33
"Bexar",2021-08-20,4128,2021,8,34
"Bexar",2021-08-21,4156,2021,8,34
"Bexar",2021-08-22,4184,2021,8,34
"Bexar",2021-08-23,4212,2021,8,34
"Bexar",2021-08-24,4237,2021,8,34
"Bexar",2021-08-25,4262,2021,8,34
"Bexar",2021-08-26,4290,2021,8,34
"Bexar",2021-08-27,4323,2021,8,35
"Bexar",2021-08-28,4357,2021,8,35
"Bexar",2021-08-29,4380,2021,8,35
"Bexar",2021-08-30,4407,2021,8,35
"Bexar",2021-08-31,4436,2021,8,35
"Bexar",2021-09-01,4460,2021,9,35
"Bexar",2021-09-02,4484,2021,9,35
"Bexar",2021-09-03,4519,2021,9,36
"Bexar",2021-09-04,4538,2021,9,36
"Bexar",2021-09-05,4550,2021,9,36
"Bexar",2021-09-06,4571,2021,9,36
"Bexar",2021-09-07,4591,2021,9,36
"Bexar",2021-09-08,4613,2021,9,36
"Bexar",2021-09-09,4641,2021,9,36
"Bexar",2021-09-10,4680,2021,9,37
"Bexar",2021-09-11,4707,2021,9,37
"Bexar",2021-09-12,4725,2021,9,37
"Bexar",2021-09-13,4745,2021,9,37
"Bexar",2021-09-14,4760,2021,9,37
"Bexar",2021-09-15,4783,2021,9,37
"Bexar",2021-09-16,4796,2021,9,37
"Bexar",2021-09-17,4809,2021,9,38
"Bexar",2021-09-18,4822,2021,9,38
"Bexar",2021-09-19,4834,2021,9,38
"Bexar",2021-09-20,4848,2021,9,38
"Bexar",2021-09-21,4864,2021,9,38
"Bexar",2021-09-22,4873,2021,9,38
"Bexar",2021-09-23,4889,2021,9,38
"Bexar",2021-09-24,4917,2021,9,39
"Bexar",2021-09-25,4937,2021,9,39
"Bexar",2021-09-26,4955,2021,9,39
"Bexar",2021-09-27,4965,2021,9,39
"Bexar",2021-09-28,4983,2021,9,39
"Bexar",2021-09-29,5001,2021,9,39
"Bexar",2021-09-30,5014,2021,9,39
"Bexar",2021-10-01,5028,2021,10,40
"Bexar",2021-10-02,5036,2021,10,40
"Bexar",2021-10-03,5049,2021,10,40
"Bexar",2021-10-04,5066,2021,10,40
"Bexar",2021-10-05,5085,2021,10,40
"Bexar",2021-10-06,5088,2021,10,40
"Bexar",2021-10-07,5101,2021,10,40
"Bexar",2021-10-08,5107,2021,10,41
"Bexar",2021-10-09,5115,2021,10,41
"Bexar",2021-10-10,5122,2021,10,41
"Bexar",2021-10-11,5141,2021,10,41
"Bexar",2021-10-12,5148,2021,10,41
"Bexar",2021-10-13,5153,2021,10,41
"Bexar",2021-10-14,5162,2021,10,41
"Bexar",2021-10-15,5169,2021,10,42
"Bexar",2021-10-16,5172,2021,10,42
"Bexar",2021-10-17,5185,2021,10,42
"Bexar",2021-10-18,5192,2021,10,42
"Bexar",2021-10-19,5200,2021,10,42
"Bexar",2021-10-20,5207,2021,10,42
"Bexar",2021-10-21,5209,2021,10,42
"Bexar",2021-10-22,5216,2021,10,43
"Bexar",2021-10-23,5222,2021,10,43
"Bexar",2021-10-24,5228,2021,10,43
"Bexar",2021-10-25,5231,2021,10,43
"Bexar",2021-10-26,5235,2021,10,43
"Bexar",2021-10-27,5237,2021,10,43
"Bexar",2021-10-28,5240,2021,10,43
"Bexar",2021-10-29,5248,2021,10,44
"Bexar",2021-10-30,5250,2021,10,44
"Bexar",2021-10-31,5254,2021,10,44
"Bexar",2021-11-01,5259,2021,11,44
"Bexar",2021-11-02,5260,2021,11,44
"Bexar",2021-11-03,5264,2021,11,44
"Bexar",2021-11-04,5265,2021,11,44
"Bexar",2021-11-05,5268,2021,11,45
"Bexar",2021-11-06,5271,2021,11,45
"Bexar",2021-11-07,5272,2021,11,45
"Bexar",2021-11-08,5280,2021,11,45
"Bexar",2021-11-09,5283,2021,11,45
"Bexar",2021-11-10,5287,2021,11,45
"Bexar",2021-11-11,5290,2021,11,45
"Bexar",2021-11-12,5292,2021,11,46
"Bexar",2021-11-13,5292,2021,11,46
"Bexar",2021-11-14,5294,2021,11,46
"Bexar",2021-11-15,5296,2021,11,46
"Bexar",2021-11-16,5296,2021,11,46
"Bexar",2021-11-17,5298,2021,11,46
"Bexar",2021-11-18,5299,2021,11,46
"Bexar",2021-11-19,5302,2021,11,47
"Bexar",2021-11-20,5304,2021,11,47
"Bexar",2021-11-21,5305,2021,11,47
"Bexar",2021-11-22,5309,2021,11,47
"Bexar",2021-11-23,5312,2021,11,47
"Bexar",2021-11-24,5313,2021,11,47
"Bexar",2021-11-25,5314,2021,11,47
"Bexar",2021-11-26,5315,2021,11,48
"Bexar",2021-11-27,5316,2021,11,48
"Bexar",2021-11-28,5317,2021,11,48
"Bexar",2021-11-29,5318,2021,11,48
"Bexar",2021-11-30,5322,2021,11,48
"Bexar",2021-12-01,5325,2021,12,48
"Bexar",2021-12-02,5327,2021,12,48
"Bexar",2021-12-03,5330,2021,12,49
"Bexar",2021-12-04,5330,2021,12,49
"Bexar",2021-12-05,5333,2021,12,49
"Bexar",2021-12-06,5334,2021,12,49
"Bexar",2021-12-07,5337,2021,12,49
"Bexar",2021-12-08,5339,2021,12,49
"Bexar",2021-12-09,5340,2021,12,49
"Bexar",2021-12-10,5343,2021,12,50
"Bexar",2021-12-11,5347,2021,12,50
"Bexar",2021-12-12,5348,2021,12,50
"Bexar",2021-12-13,5353,2021,12,50
"Bexar",2021-12-14,5354,2021,12,50
"Bexar",2021-12-15,5355,2021,12,50
"Bexar",2021-12-16,5358,2021,12,50
"Bexar",2021-12-17,5363,2021,12,51
"Bexar",2021-12-18,5365,2021,12,51
"Bexar",2021-12-19,5369,2021,12,51
"Bexar",2021-12-20,5370,2021,12,51
"Bexar",2021-12-21,5373,2021,12,51
"Bexar",2021-12-22,5374,2021,12,51
"Bexar",2021-12-23,5376,2021,12,51
"Bexar",2021-12-24,5384,2021,12,52
"Bexar",2021-12-25,5388,2021,12,52
"Bexar",2021-12-26,5390,2021,12,52
"Bexar",2021-12-27,5396,2021,12,52
"Bexar",2021-12-28,5398,2021,12,52
"Bexar",2021-12-29,5401,2021,12,52
"Bexar",2021-12-30,5405,2021,12,52
"Bexar",2021-12-31,5406,2021,12,53
"Bexar",2022-01-01,NA,2022,1,1
